Sample #,Shoulder W,Shoulder X,Shoulder Y,Shoulder Z,Thorax W,Thorax X,Thorax Y,Thorax Z
2587,-0.507022,-0.100169,0.847667,-0.119814,-0.681139,0.06091,0.726095,0.071588
2588,-0.509595,-0.099575,0.846168,-0.119991,-0.68118,0.060906,0.726053,0.071634
2589,0.512157,0.099138,-0.844663,0.120047,-0.681232,0.060883,0.726,0.071699
2590,0.514648,0.09885,-0.843184,0.120028,-0.681272,0.060855,0.725956,0.071779
2591,0.516994,0.098594,-0.841776,0.12004,-0.681293,0.060852,0.72593,0.071853
2592,0.519183,0.098186,-0.840452,0.120202,-0.681298,0.060932,0.725914,0.071891
2593,0.52125,0.09752,-0.839193,0.120595,-0.681291,0.061177,0.725905,0.07185
2594,0.523263,0.096638,-0.83795,0.12123,-0.6813,0.061547,0.72588,0.071693
2595,0.525348,0.095681,-0.83664,0.122019,-0.681438,0.061598,0.725771,0.071452
2596,0.527637,0.094782,-0.835182,0.122828,-0.681753,0.060918,0.725552,0.071246
2597,0.530114,0.093979,-0.833586,0.123619,-0.682029,0.060172,0.725357,0.071217
2598,0.532575,0.093206,-0.831969,0.124517,-0.682037,0.060358,0.725315,0.071415
2599,0.534873,0.092303,-0.830415,0.125707,-0.681879,0.061185,0.725367,0.071695
2600,0.537086,0.091084,-0.828885,0.127247,-0.681769,0.061767,0.725403,0.071877
2601,0.539379,0.089473,-0.827295,0.129025,-0.681725,0.061935,0.725422,0.071959
2602,0.541797,0.087554,-0.825614,0.130965,-0.681661,0.061934,0.725471,0.072067
2603,0.544313,0.085519,-0.823825,0.133125,-0.681504,0.06186,0.725602,0.072294
2604,0.547015,0.083647,-0.821845,0.135454,-0.681285,0.061785,0.725786,0.072579
2605,0.549874,0.082025,-0.819707,0.13781,-0.681156,0.061908,0.725881,0.072744
2606,0.55263,0.080225,-0.817611,0.140271,-0.681229,0.06234,0.725779,0.072709
2607,0.555495,0.077787,-0.815443,0.142926,-0.68146,0.062975,0.725523,0.072549
2608,0.559133,0.074953,-0.812769,0.145458,-0.681668,0.063578,0.725288,0.072419
2609,0.563777,0.072513,-0.809422,0.147422,-0.681736,0.064014,0.725186,0.072406
2610,0.568836,0.070892,-0.805761,0.148827,-0.681702,0.064313,0.725185,0.07248
2611,0.573526,0.069668,-0.802271,0.150248,-0.681642,0.064544,0.725213,0.072553
2612,0.577661,0.068094,-0.799047,0.1523,-0.681566,0.064727,0.725266,0.072583
2613,0.581375,0.065931,-0.796008,0.155009,-0.681441,0.064867,0.725366,0.072625
2614,0.584639,0.063515,-0.793242,0.157894,-0.681281,0.064992,0.725493,0.07274
2615,0.587403,0.061191,-0.790853,0.160514,-0.681139,0.06514,0.725596,0.072915
2616,0.589817,0.058982,-0.788757,0.162789,-0.681054,0.065332,0.72564,0.073102
2617,0.592077,0.05679,-0.786765,0.164986,-0.680998,0.065547,0.725657,0.073259
2618,0.594311,0.054641,-0.784729,0.167358,-0.680885,0.065712,0.725733,0.073418
2619,0.596639,0.052622,-0.782562,0.169854,-0.680628,0.065745,0.725944,0.07367
2620,0.599145,0.050739,-0.780234,0.172294,-0.680306,0.065704,0.72622,0.073971
2621,0.601877,0.048952,-0.777731,0.174591,-0.680179,0.065833,0.726314,0.074097
2622,0.604847,0.047257,-0.775036,0.176768,-0.68036,0.066264,0.726119,0.073968
2623,0.607988,0.045664,-0.77218,0.178894,-0.680607,0.066772,0.725857,0.073799
2624,0.611302,0.044136,-0.769164,0.180966,-0.68063,0.067057,0.725806,0.07384
2625,0.614828,0.042633,-0.765964,0.182944,-0.680388,0.067062,0.726002,0.074139
2626,0.618456,0.04117,-0.762646,0.1849,-0.680111,0.066871,0.726239,0.074527
2627,0.622092,0.039727,-0.759281,0.186858,-0.6801,0.066378,0.726267,0.074786
2628,0.625739,0.038237,-0.755901,0.188685,-0.680351,0.065516,0.7261,0.07489
2629,0.629298,0.036717,-0.752606,0.190318,-0.680548,0.064907,0.725961,0.074977
2630,0.632614,0.035232,-0.749511,0.191813,-0.680526,0.065095,0.725948,0.075141
2631,0.635652,0.033855,-0.746648,0.193177,-0.680494,0.065419,0.72593,0.075326
2632,0.638448,0.032626,-0.743974,0.194481,-0.68063,0.065195,0.72581,0.075445
2633,0.640912,0.031348,-0.741502,0.196021,-0.680788,0.0649,0.725681,0.075522
2634,0.642924,0.029724,-0.739304,0.197977,-0.680815,0.065165,0.725622,0.075617
2635,0.644711,0.027923,-0.73725,0.200075,-0.680759,0.065925,0.725593,0.075734
2636,0.646733,0.026514,-0.735047,0.201839,-0.680798,0.066417,0.725506,0.075791
2637,0.649017,0.025567,-0.732681,0.203228,-0.680997,0.066221,0.725342,0.075744
2638,0.651221,0.024557,-0.730345,0.204706,-0.681155,0.066041,0.725212,0.075724
2639,0.653415,0.023241,-0.727932,0.206456,-0.681124,0.066465,0.725189,0.075847
2640,0.655927,0.021874,-0.72519,0.20828,-0.681038,0.067024,0.725198,0.076045
2641,0.658897,0.02068,-0.722003,0.210093,-0.681041,0.067201,0.725163,0.076195
2642,0.662245,0.019591,-0.718426,0.211926,-0.681073,0.067258,0.725116,0.076301
2643,0.665686,0.018398,-0.714697,0.213852,-0.681115,0.067318,0.725062,0.076392
2644,0.669031,0.016959,-0.71099,0.215878,-0.681122,0.067539,0.725024,0.076494
2645,0.67239,0.015306,-0.707211,0.217968,-0.681039,0.068071,0.725035,0.076657
2646,0.675918,0.013595,-0.703186,0.22018,-0.681012,0.068367,0.725014,0.076833
2647,0.67963,0.011976,-0.698884,0.222535,-0.681033,0.068487,0.724968,0.076972
2648,0.683364,0.010478,-0.694483,0.224938,-0.680966,0.068861,0.724985,0.077076
2649,0.686895,0.009037,-0.690239,0.227299,-0.680864,0.069221,0.725041,0.077124
2650,0.690237,0.007641,-0.686149,0.229595,-0.680803,0.069347,0.725086,0.077128
2651,0.693562,0.006281,-0.681981,0.23202,-0.680768,0.069351,0.725117,0.077136
2652,0.696967,0.004868,-0.677548,0.234824,-0.68073,0.069333,0.72515,0.077176
2653,0.700486,0.003396,-0.672853,0.237857,-0.680675,0.069307,0.725197,0.077245
2654,0.704031,0.001977,-0.668111,0.240757,-0.680608,0.069265,0.725258,0.077302
2655,0.70746,0.00067,-0.663467,0.24354,-0.68055,0.069221,0.725314,0.077327
2656,0.710641,-0.000635,-0.65891,0.24663,-0.680509,0.069196,0.725354,0.07734
2657,0.71358,-0.002114,-0.654407,0.250101,-0.680469,0.069181,0.72539,0.077363
2658,0.716553,-0.003678,-0.649817,0.253526,-0.680427,0.06917,0.725427,0.077397
2659,0.719897,-0.005059,-0.644865,0.256656,-0.680406,0.069176,0.725443,0.077423
2660,0.723501,-0.006199,-0.639558,0.259757,-0.68041,0.069196,0.725437,0.077435
2661,0.726509,-0.00729,-0.634632,0.263389,-0.680423,0.069205,0.725423,0.077442
2662,0.728678,-0.008444,-0.630456,0.26736,-0.680438,0.069206,0.725407,0.077457
2663,0.731082,-0.009555,-0.626179,0.270789,-0.680452,0.069215,0.725392,0.077465
2664,0.734255,-0.010651,-0.621183,0.273656,-0.68047,0.069202,0.725381,0.077429
2665,0.737649,-0.011864,-0.615888,0.276434,-0.680513,0.069124,0.725356,0.077347
2666,0.740784,-0.013036,-0.610897,0.279058,-0.680616,0.068978,0.725281,0.077274
2667,0.743817,-0.014005,-0.606139,0.28131,-0.68077,0.068781,0.725158,0.077247
2668,0.746884,-0.014943,-0.601328,0.283454,-0.680892,0.068559,0.725064,0.077249
2669,0.749823,-0.015982,-0.596505,0.285819,-0.680851,0.068408,0.725117,0.077256
2670,0.752671,-0.017027,-0.591716,0.288215,-0.680494,0.068539,0.725432,0.077316
2671,0.755529,-0.01793,-0.587026,0.290266,-0.679744,0.069058,0.726059,0.077574
2672,0.758203,-0.018591,-0.582745,0.291875,-0.678734,0.069799,0.726875,0.078106
2673,0.76049,-0.019078,-0.579018,0.293308,-0.677912,0.070436,0.727521,0.078659
2674,0.76251,-0.019659,-0.57547,0.295002,-0.677647,0.070767,0.727707,0.078931
2675,0.764498,-0.020454,-0.571778,0.296974,-0.677765,0.070875,0.727582,0.078971
2676,0.766512,-0.021146,-0.568129,0.298733,-0.677927,0.070944,0.727425,0.078964
2677,0.768468,-0.021229,-0.5649,0.299823,-0.678028,0.071065,0.727319,0.078958
2678,0.770327,-0.020665,-0.562185,0.300195,-0.678096,0.071214,0.727245,0.078924
2679,0.772138,-0.02007,-0.559637,0.300344,-0.678162,0.071348,0.727177,0.078861
2680,0.773979,-0.019795,-0.556883,0.300743,-0.678242,0.07148,0.727098,0.078785
2681,0.77583,-0.01972,-0.553981,0.301338,-0.678347,0.071633,0.726993,0.078706
2682,0.777483,-0.019977,-0.55131,0.301956,-0.678464,0.071778,0.726877,0.078635
2683,0.778818,-0.0207,-0.549044,0.302595,-0.678573,0.071879,0.726772,0.078577
2684,0.780062,-0.021479,-0.546924,0.303176,-0.678676,0.071948,0.726673,0.078545
2685,0.781482,-0.021789,-0.544704,0.303493,-0.678781,0.072007,0.726569,0.078543
2686,0.783003,-0.021647,-0.542494,0.303542,-0.678871,0.07206,0.726478,0.078556
2687,0.784375,-0.021619,-0.540528,0.303508,-0.678933,0.072118,0.726413,0.078573
2688,0.785545,-0.022009,-0.538779,0.303565,-0.67901,0.072182,0.726334,0.078571
2689,0.786605,-0.022383,-0.537068,0.303823,-0.679238,0.072186,0.726129,0.078494
2690,0.787569,-0.022204,-0.535413,0.304262,-0.679733,0.072062,0.725697,0.078313
2691,0.788448,-0.021692,-0.533884,0.304709,-0.680358,0.071904,0.725148,0.078121
2692,0.789347,-0.021459,-0.532398,0.304998,-0.681009,0.07178,0.724571,0.077914
2693,0.790325,-0.021621,-0.530859,0.305137,-0.681686,0.071648,0.723977,0.077641
2694,0.791355,-0.022041,-0.52928,0.30518,-0.682173,0.071574,0.723544,0.077468
2695,0.792437,-0.022764,-0.527674,0.305101,-0.682393,0.071604,0.723334,0.077461
2696,0.793605,-0.023681,-0.525958,0.304957,-0.68249,0.071672,0.723229,0.077526
2697,0.794873,-0.0244,-0.524027,0.304923,-0.682542,0.071697,0.723168,0.077616
2698,0.796205,-0.024782,-0.521926,0.305019,-0.682576,0.071658,0.723131,0.0777
2699,0.79751,-0.025154,-0.519938,0.304976,-0.68276,0.071794,0.722948,0.077657
2700,0.798723,-0.026026,-0.518281,0.304548,-0.683354,0.072493,0.72235,0.077347
2701,0.800013,-0.027292,-0.516478,0.304113,-0.684231,0.073581,0.721458,0.076888
2702,0.801709,-0.028177,-0.513829,0.304052,-0.684866,0.074333,0.720808,0.076609
2703,0.80386,-0.028645,-0.510524,0.303898,-0.685081,0.074519,0.720587,0.076582
2704,0.806135,-0.029528,-0.507113,0.303498,-0.685119,0.074475,0.720549,0.076645
2705,0.808121,-0.031247,-0.503763,0.303624,-0.685173,0.074468,0.72049,0.076722
2706,0.80968,-0.03307,-0.500558,0.304576,-0.685289,0.074535,0.720365,0.076799
2707,0.810942,-0.033927,-0.497893,0.305491,-0.68546,0.074644,0.72019,0.076808
2708,0.812016,-0.033886,-0.496035,0.305665,-0.685616,0.074754,0.720037,0.076733
2709,0.81295,-0.034025,-0.494461,0.305716,-0.685528,0.074636,0.720135,0.076722
2710,0.813781,-0.03496,-0.492521,0.306532,-0.684893,0.07393,0.720787,0.076961
2711,0.814484,-0.036085,-0.490673,0.307496,-0.683786,0.072883,0.721898,0.077383
2712,0.814987,-0.036649,-0.489698,0.307652,-0.682663,0.072446,0.722961,0.077776
2713,0.815199,-0.03647,-0.489804,0.306939,-0.681993,0.072973,0.723513,0.078036
2714,0.815079,-0.035551,-0.490976,0.30549,-0.68225,0.073623,0.723209,0.077999
2715,0.814652,-0.034458,-0.492703,0.303973,-0.683233,0.073536,0.722319,0.077717
2716,0.813966,-0.034333,-0.494026,0.303675,-0.683904,0.072835,0.721763,0.077641
2717,0.813078,-0.035231,-0.494878,0.304562,-0.68378,0.072044,0.721933,0.077893
2718,0.812095,-0.035815,-0.49605,0.30521,-0.683374,0.071588,0.722342,0.078081
2719,0.811153,-0.035257,-0.497821,0.304897,-0.683122,0.071535,0.722595,0.078001
2720,0.810327,-0.034072,-0.49973,0.304103,-0.682998,0.071633,0.722723,0.077804
2721,0.809654,-0.032953,-0.501375,0.303311,-0.682908,0.071694,0.722819,0.077647
2722,0.809165,-0.031986,-0.502696,0.302532,-0.682843,0.071661,0.722893,0.077561
2723,0.808855,-0.031324,-0.503514,0.302069,-0.682816,0.071564,0.722934,0.077506
2724,0.808692,-0.031043,-0.503801,0.302056,-0.6828,0.071461,0.722965,0.077456
2725,0.808654,-0.030921,-0.503776,0.302212,-0.682753,0.071371,0.723021,0.077431
2726,0.808724,-0.030917,-0.503499,0.302488,-0.68268,0.071278,0.723097,0.077445
2727,0.808865,-0.031269,-0.502843,0.303165,-0.682618,0.071185,0.723161,0.077484
2728,0.809013,-0.031975,-0.501898,0.30426,-0.68259,0.07111,0.72319,0.077523
2729,0.809069,-0.032651,-0.501115,0.305328,-0.682586,0.071057,0.723198,0.077538
2730,0.808953,-0.032945,-0.500893,0.305967,-0.682579,0.071016,0.723211,0.077513
2731,0.808667,-0.032422,-0.501561,0.305685,-0.682559,0.07099,0.723237,0.077472
2732,0.808211,-0.031211,-0.502961,0.304713,-0.682531,0.070981,0.723268,0.077442
2733,0.807595,-0.030204,-0.504392,0.304084,-0.682517,0.070951,0.723288,0.0774
2734,0.806904,-0.029738,-0.505572,0.304004,-0.682532,0.07088,0.723289,0.077324
2735,0.806194,-0.02951,-0.506691,0.304047,-0.682548,0.070806,0.72329,0.077247
2736,0.805405,-0.029307,-0.507942,0.304071,-0.682539,0.070758,0.723307,0.077211
2737,0.804416,-0.029116,-0.509426,0.304225,-0.682515,0.070727,0.723333,0.077201
2738,0.803206,-0.028881,-0.511086,0.304658,-0.682486,0.070709,0.723364,0.077185
2739,0.80196,-0.028412,-0.512702,0.305269,-0.682465,0.070712,0.723385,0.07717
2740,0.800825,-0.027467,-0.514224,0.305776,-0.682469,0.070744,0.723376,0.077191
2741,0.799766,-0.026077,-0.515792,0.306028,-0.682529,0.070826,0.723306,0.077241
2742,0.798733,-0.024819,-0.517522,0.30591,-0.682742,0.071066,0.723086,0.077206
2743,0.797646,-0.024348,-0.519574,0.305305,-0.683192,0.071581,0.722633,0.076985
2744,0.796378,-0.024563,-0.522063,0.304351,-0.683576,0.072035,0.722246,0.076786
2745,0.794798,-0.024524,-0.525005,0.303421,-0.683431,0.071888,0.72238,0.076947
2746,0.792792,-0.023577,-0.52846,0.302746,-0.682979,0.071398,0.722815,0.077327
2747,0.790341,-0.022209,-0.532468,0.302234,-0.6827,0.071129,0.723077,0.077596
2748,0.787545,-0.02113,-0.536943,0.301693,-0.682626,0.071112,0.723137,0.077707
2749,0.784648,-0.020291,-0.541659,0.300867,-0.682659,0.071178,0.723097,0.077723
2750,0.781873,-0.019292,-0.546349,0.299674,-0.682756,0.071232,0.723004,0.07769
2751,0.779186,-0.018038,-0.550954,0.298316,-0.682851,0.071252,0.722914,0.077671
2752,0.776413,-0.016657,-0.555615,0.296981,-0.682997,0.071392,0.722765,0.077639
2753,0.773357,-0.015434,-0.560376,0.296073,-0.683432,0.071954,0.722322,0.077421
2754,0.77002,-0.014851,-0.564985,0.296043,-0.684072,0.072815,0.721672,0.077028
2755,0.766687,-0.014853,-0.569211,0.296596,-0.684422,0.073307,0.721319,0.076758
2756,0.763669,-0.014683,-0.573152,0.296801,-0.684544,0.073449,0.721205,0.076596
2757,0.761064,-0.014115,-0.5769,0.296258,-0.684862,0.073786,0.720898,0.076325
2758,0.758723,-0.013638,-0.580413,0.295421,-0.685209,0.074167,0.720555,0.076079
2759,0.756398,-0.013517,-0.583739,0.294835,-0.685362,0.074329,0.720404,0.075971
2760,0.753943,-0.013475,-0.587044,0.294563,-0.685433,0.074382,0.72034,0.075887
2761,0.751443,-0.013151,-0.59035,0.294361,-0.685442,0.07432,0.720345,0.075818
2762,0.749162,-0.012541,-0.593413,0.294039,-0.685144,0.07376,0.720668,0.075988
2763,0.747146,-0.011839,-0.596201,0.29356,-0.684421,0.072526,0.721427,0.076494
2764,0.74507,-0.011179,-0.599076,0.293006,-0.683687,0.071307,0.722194,0.076962
2765,0.742755,-0.010663,-0.60224,0.292418,-0.683403,0.070785,0.722507,0.077034
2766,0.740408,-0.010284,-0.605526,0.291595,-0.683499,0.070798,0.722437,0.076819
2767,0.738217,-0.009864,-0.608835,0.290274,-0.683715,0.070955,0.722247,0.076536
2768,0.736081,-0.009299,-0.612233,0.288564,-0.683941,0.071097,0.722047,0.076278
2769,0.733717,-0.008681,-0.615799,0.287012,-0.68413,0.071197,0.721879,0.076076
2770,0.730815,-0.008162,-0.619658,0.286124,-0.684226,0.071266,0.721797,0.075927
2771,0.727306,-0.007685,-0.623944,0.285765,-0.684227,0.071316,0.721804,0.075802
2772,0.723729,-0.00698,-0.6284,0.285098,-0.684184,0.071318,0.721856,0.075697
2773,0.721179,-0.005874,-0.632237,0.283093,-0.684146,0.071225,0.721908,0.075635
2774,0.71986,-0.004372,-0.635281,0.279645,-0.684139,0.071054,0.721934,0.075605
2775,0.718138,-0.002648,-0.638749,0.276173,-0.684167,0.070895,0.721929,0.075545
2776,0.714794,-0.00111,-0.643473,0.273882,-0.684216,0.070805,0.721905,0.075424
2777,0.710458,-0.000062,-0.648817,0.272555,-0.684268,0.070768,0.721872,0.075298
2778,0.706284,0.00075,-0.653861,0.271343,-0.684321,0.070736,0.721832,0.075224
2779,0.702867,0.001737,-0.658252,0.26959,-0.684377,0.07068,0.721787,0.075202
2780,0.699879,0.002887,-0.662329,0.267359,-0.684409,0.070607,0.721765,0.075192
2781,0.696677,0.003949,-0.666575,0.265148,-0.684397,0.070534,0.721789,0.075144
2782,0.693179,0.004817,-0.670985,0.26317,-0.684363,0.070474,0.72184,0.075018
2783,0.689733,0.005619,-0.675254,0.261284,-0.684323,0.070408,0.721901,0.07485
2784,0.686376,0.006521,-0.679371,0.259423,-0.684264,0.070299,0.72198,0.074732
2785,0.682778,0.00754,-0.683641,0.257669,-0.68418,0.070161,0.722077,0.074699
2786,0.678879,0.008596,-0.688138,0.255958,-0.68411,0.070069,0.722154,0.07469
2787,0.675065,0.009681,-0.692558,0.254081,-0.684158,0.070111,0.722116,0.074568
2788,0.671614,0.010861,-0.696667,0.251936,-0.684368,0.070287,0.721929,0.074287
2789,0.668333,0.01206,-0.700605,0.249676,-0.684575,0.070406,0.721756,0.073951
2790,0.664802,0.013132,-0.704678,0.24758,-0.684585,0.070311,0.721782,0.073699
2791,0.660841,0.014122,-0.709035,0.245681,-0.684353,0.07004,0.722033,0.073639
2792,0.656648,0.01519,-0.713583,0.243685,-0.683964,0.069691,0.722421,0.073781
2793,0.652491,0.016412,-0.718153,0.241337,-0.683642,0.069448,0.722734,0.073942
2794,0.648377,0.017745,-0.722707,0.23872,-0.683496,0.069392,0.722871,0.073998
2795,0.64411,0.019036,-0.727308,0.236186,-0.683378,0.06935,0.722982,0.074048
2796,0.639643,0.020195,-0.731953,0.233866,-0.683243,0.069268,0.723106,0.074154
2797,0.635234,0.021404,-0.73651,0.231459,-0.683169,0.069226,0.723168,0.074272
2798,0.63108,0.022817,-0.74085,0.228821,-0.683112,0.069211,0.723214,0.074357
2799,0.626914,0.024219,-0.745103,0.226305,-0.683008,0.069171,0.723314,0.074378
2800,0.622338,0.025395,-0.7495,0.224277,-0.682881,0.069094,0.723444,0.07435
2801,0.617404,0.026594,-0.754024,0.222606,-0.682784,0.069012,0.723547,0.074318
2802,0.612415,0.027995,-0.758515,0.22095,-0.682738,0.068958,0.723598,0.074294
2803,0.607582,0.029384,-0.762871,0.219107,-0.682734,0.068932,0.723607,0.074268
2804,0.603002,0.030691,-0.767039,0.21702,-0.682744,0.068919,0.723602,0.074237
2805,0.598622,0.032007,-0.771014,0.214858,-0.682741,0.068898,0.723611,0.074196
2806,0.594382,0.033301,-0.774775,0.212898,-0.68271,0.068854,0.723651,0.07413
2807,0.590311,0.034463,-0.778289,0.211217,-0.682679,0.068798,0.723695,0.074035
2808,0.586399,0.035461,-0.781608,0.209683,-0.682749,0.068834,0.72364,0.073894
2809,0.582657,0.036344,-0.784775,0.208131,-0.683013,0.06908,0.723391,0.073669
2810,0.579197,0.037143,-0.787744,0.206423,-0.683393,0.069421,0.723028,0.073382
2811,0.576033,0.037899,-0.790525,0.204501,-0.683664,0.069577,0.72278,0.073157
2812,0.57295,0.038634,-0.793247,0.202473,-0.683745,0.069511,0.722719,0.07307
2813,0.569766,0.039365,-0.796012,0.200457,-0.683787,0.069434,0.722687,0.07306
2814,0.566514,0.040172,-0.798776,0.198505,-0.683934,0.069476,0.722545,0.073048
2815,0.563302,0.041169,-0.801452,0.196647,-0.684142,0.069574,0.722341,0.073022
2816,0.560142,0.042339,-0.804042,0.194845,-0.684281,0.069616,0.722208,0.072997
2817,0.557036,0.043501,-0.806566,0.193052,-0.684309,0.069535,0.722195,0.072945
2818,0.55403,0.044416,-0.808992,0.191336,-0.68425,0.069356,0.722277,0.072852
2819,0.551119,0.044852,-0.811319,0.189783,-0.684156,0.069196,0.722389,0.072777
2820,0.548182,0.044935,-0.813645,0.188308,-0.684083,0.069124,0.722467,0.072753
2821,0.545028,0.045248,-0.816126,0.186643,-0.68406,0.069136,0.722488,0.072753
2822,0.541554,0.04615,-0.818839,0.184641,-0.684086,0.069237,0.722454,0.072757
2823,0.537814,0.047413,-0.821694,0.182559,-0.684154,0.069417,0.722372,0.072755
2824,0.533994,0.048476,-0.824492,0.180869,-0.684259,0.069612,0.722253,0.072759
2825,0.530251,0.04905,-0.827141,0.179625,-0.684345,0.069747,0.722155,0.072796
2826,0.526629,0.049538,-0.829702,0.178332,-0.684363,0.069835,0.722124,0.072855
2827,0.523185,0.050338,-0.83217,0.176737,-0.684363,0.069949,0.722106,0.072913
2828,0.520047,0.051196,-0.834422,0.175129,-0.684409,0.070046,0.722048,0.07297
2829,0.517277,0.051768,-0.836404,0.173703,-0.684552,0.069866,0.721926,0.073012
2830,0.514867,0.052125,-0.83816,0.172286,-0.684797,0.069182,0.721761,0.072999
2831,0.51279,0.052506,-0.839738,0.170674,-0.684965,0.068514,0.721668,0.072966
2832,0.510954,0.052988,-0.841178,0.168929,-0.684865,0.068727,0.721736,0.073029
2833,0.509306,0.053512,-0.842494,0.167173,-0.684616,0.069524,0.721882,0.073171
2834,0.5078,0.054041,-0.843718,0.165404,-0.684454,0.070009,0.721979,0.073267
2835,-0.506245,-0.054524,0.844951,-0.163709,-0.684418,0.070046,0.722007,0.073294
2836,-0.504529,-0.054977,0.846236,-0.162209,-0.684417,0.06996,0.722016,0.0733
2837,-0.502751,-0.055481,0.847523,-0.160833,-0.684383,0.06993,0.722051,0.073298
2838,-0.500935,-0.055973,0.848821,-0.15948,-0.684326,0.069929,0.722105,0.073289
2839,-0.498992,-0.056323,0.850204,-0.158074,-0.684293,0.069898,0.72214,0.073291
2840,-0.496935,-0.056573,0.851671,-0.156562,-0.684294,0.06986,0.722139,0.073328
2841,-0.494813,-0.056877,0.853161,-0.155055,-0.684309,0.069864,0.722115,0.073419
2842,-0.49263,-0.057347,0.854631,-0.153729,-0.684313,0.069909,0.722094,0.073541
2843,-0.49046,-0.057953,0.856039,-0.152602,-0.684293,0.069972,0.722095,0.073659
2844,-0.488377,-0.058512,0.857368,-0.151607,-0.68426,0.070031,0.722109,0.073776
2845,-0.486404,-0.058861,0.858626,-0.150692,-0.684239,0.070072,0.722111,0.073908
2846,-0.484629,-0.059049,0.859783,-0.149734,-0.684234,0.070094,0.722102,0.074026
2847,-0.483178,-0.05921,0.860772,-0.148677,-0.684229,0.070125,0.722096,0.074102
2848,-0.48208,-0.059379,0.861552,-0.14765,-0.684226,0.070188,0.722086,0.07416
2849,-0.481207,-0.059521,0.862175,-0.146804,-0.684229,0.070286,0.722067,0.074231
2850,-0.480407,-0.059611,0.862724,-0.146162,-0.684208,0.070407,0.722066,0.074316
2851,-0.479688,-0.059618,0.863207,-0.14567,-0.684141,0.070537,0.722109,0.074388
2852,-0.479119,-0.059482,0.863596,-0.145288,-0.684053,0.07067,0.722178,0.074409
2853,-0.478679,-0.059174,0.86391,-0.144999,-0.683977,0.070779,0.722241,0.07439
2854,-0.478313,-0.05874,0.864182,-0.144763,-0.683906,0.07084,0.722303,0.074379
2855,-0.478007,-0.058273,0.864422,-0.144529,-0.683822,0.07089,0.722378,0.074388
2856,-0.477784,-0.057822,0.864616,-0.144286,-0.683739,0.070952,0.722447,0.074411
2857,-0.477671,-0.057337,0.864746,-0.144075,-0.683683,0.070998,0.722492,0.074441
2858,-0.477671,-0.056736,0.864805,-0.143956,-0.683654,0.071023,0.722515,0.074465
2859,-0.477767,-0.056028,0.8648,-0.143948,-0.683641,0.071045,0.722523,0.074482
2860,-0.477977,-0.055345,0.86472,-0.14399,-0.683638,0.071078,0.722519,0.074517
2861,-0.478338,-0.054751,0.864552,-0.14403,-0.683636,0.071115,0.72251,0.074589
2862,-0.478865,-0.054081,0.864286,-0.144127,-0.6836,0.07112,0.722534,0.074679
2863,-0.479551,-0.05316,0.863927,-0.144342,-0.683473,0.071041,0.722652,0.074778
2864,-0.48036,-0.05201,0.863499,-0.144633,-0.683246,0.070896,0.722869,0.074889
2865,-0.481231,-0.050744,0.863042,-0.144915,-0.683027,0.070791,0.723077,0.074986
2866,-0.48214,-0.049482,0.862578,-0.145094,-0.682908,0.070777,0.723185,0.075041
2867,-0.483149,-0.048347,0.86208,-0.145076,-0.682867,0.070796,0.72322,0.075062
2868,-0.484321,-0.047325,0.86151,-0.144895,-0.682851,0.070806,0.723233,0.075068
2869,-0.485641,-0.046258,0.860856,-0.144706,-0.682834,0.070813,0.723248,0.075072
2870,-0.487106,-0.045073,0.860109,-0.144602,-0.682811,0.070833,0.723268,0.075068
2871,-0.488681,-0.043847,0.859283,-0.14457,-0.682801,0.07088,0.723276,0.075038
2872,-0.490241,-0.042659,0.858452,-0.144581,-0.682782,0.07095,0.723289,0.075019
2873,-0.491666,-0.041539,0.857686,-0.144617,-0.68267,0.070949,0.723387,0.075089
2874,-0.492924,-0.040509,0.857007,-0.144649,-0.682392,0.070734,0.723651,0.075283
2875,-0.494058,-0.039549,0.856396,-0.144666,-0.682053,0.070366,0.723981,0.075522
2876,-0.49518,-0.038531,0.855788,-0.144702,-0.681881,0.070098,0.724154,0.075671
2877,-0.496416,-0.037336,0.855113,-0.144771,-0.681926,0.070016,0.724117,0.075695
2878,-0.497823,-0.036049,0.854342,-0.144819,-0.682056,0.070005,0.723997,0.075671
2879,-0.499374,-0.034829,0.853488,-0.144812,-0.682183,0.06998,0.723883,0.075655
2880,-0.500974,-0.0337,0.852602,-0.144772,-0.682289,0.069925,0.723788,0.075651
2881,-0.502534,-0.032601,0.851738,-0.144704,-0.682374,0.069862,0.723713,0.07566
2882,-0.504036,-0.031502,0.850914,-0.144569,-0.682436,0.069846,0.723652,0.075698
2883,-0.505518,-0.030462,0.850119,-0.144294,-0.682484,0.069885,0.723595,0.075775
2884,-0.507038,-0.029568,0.849322,-0.14384,-0.682556,0.069922,0.723514,0.075862
2885,-0.508567,-0.028798,0.848526,-0.143294,-0.682681,0.069944,0.723386,0.075948
2886,-0.509909,-0.028132,0.847832,-0.142765,-0.682839,0.069992,0.723221,0.076052
2887,-0.511056,-0.027601,0.847246,-0.142247,-0.682976,0.070077,0.723069,0.076178
2888,-0.51246,-0.027055,0.846501,-0.141733,-0.683048,0.070176,0.722978,0.076307
2889,0.51417,0.026284,-0.845553,0.141347,-0.683074,0.070264,0.722933,0.076426
2890,0.515607,0.025313,-0.844736,0.141172,-0.683098,0.070358,0.72289,0.076531
