Shoulder W,Shoulder X,Shoulder Y,Shoulder Z,Clavicle W,Clavicle X,Clavicle Y,Clavicle Z,Thorax W,Thorax X,Thorax Y,Thorax Z,Elbow W,Elbow X,Elbow Y,Elbow Z
0.073725671,0.675474048,-0.632730663,-0.371417791,0.209857866,0.952873111,-0.089789815,-0.199825376,0.615245104,-0.19984819,0.750077903,-0.137540251,-0.183938742,-0.449223101,0.809204519,0.330988199
0.402148485,0.680247307,-0.502169967,-0.351234317,0.584325314,0.790821373,-0.151426017,-0.101171196,0.529085159,-0.452919573,0.578606963,-0.424436897,-0.470679134,-0.550289512,0.641944289,0.252091467
0.385856152,0.692042112,-0.511171162,-0.333011627,0.583174229,0.792233407,-0.152720124,-0.094607174,0.533176899,-0.450547069,0.574947834,-0.426807582,-0.43676734,-0.595269203,0.621186614,0.262709051
0.366588116,0.702483177,-0.516461194,-0.324651122,0.578759611,0.79569304,-0.159754589,-0.079927355,0.53900212,-0.444714189,0.573792636,-0.427162737,0.409217328,0.621474147,-0.611542881,-0.268935651
0.339619637,0.715068579,-0.528896391,-0.305947721,0.577280104,0.797474027,-0.152830273,-0.086172596,0.539431334,-0.444907874,0.574472308,-0.425502598,0.373791516,0.646637499,-0.610667169,-0.263107121
0.351635337,0.71135962,-0.505761147,-0.338416576,0.581436098,0.793987572,-0.158220559,-0.080511011,0.53758806,-0.449094951,0.573167682,-0.425196022,0.395650774,0.633336663,-0.600592613,-0.285716027
0.35893923,0.702377081,-0.504373014,-0.351335973,0.571193874,0.802018404,-0.147871003,-0.092941664,0.541089237,-0.438361228,0.577710092,-0.425808489,0.404354006,0.625323474,-0.597240508,-0.297946543
0.349436492,0.705833137,-0.509716868,-0.346240401,0.573750913,0.800078213,-0.148355886,-0.093141116,0.5380494,-0.439576864,0.578062654,-0.427923709,0.390099257,0.636337936,-0.594210148,-0.299684644
0.354457259,0.702852011,-0.505064905,-0.353933007,0.576367795,0.797076762,-0.156298622,-0.089663111,0.536304653,-0.442396909,0.578706682,-0.426334202,0.394122511,0.637630284,-0.585251272,-0.309153616
0.333934933,0.712667644,-0.518311024,-0.334583253,0.575948179,0.79751277,-0.15322715,-0.093694061,0.534248769,-0.442858189,0.581389427,-0.424783736,0.369473964,0.649796486,-0.595236063,-0.294868678
0.333856732,0.712706685,-0.518072188,-0.334947944,0.575858176,0.797586679,-0.153034478,-0.093931518,0.534191847,-0.442851126,0.581552148,-0.424639821,0.369392365,0.64995271,-0.594904244,-0.295296013
0.359377027,0.695742667,-0.498443931,-0.371946156,0.582138181,0.791550696,-0.162727818,-0.08990214,0.531280637,-0.446828216,0.578730822,-0.42796737,0.405242682,0.624018013,-0.585752249,-0.321363032
0.354668379,0.698519528,-0.499821693,-0.36940375,0.57701987,0.796138644,-0.158363551,-0.090179838,0.534787238,-0.443423659,0.580258548,-0.425062239,0.400636405,0.625859439,-0.588261127,-0.318965971
0.349999726,0.699914277,-0.506131351,-0.362562001,0.579123676,0.79417944,-0.160279363,-0.090582803,0.533063829,-0.443613499,0.579367936,-0.428232193,0.393222719,0.629946351,-0.590945482,-0.315161794
0.344252646,0.702472866,-0.508263767,-0.360124916,0.577493966,0.795414627,-0.162583828,-0.085923366,0.535042107,-0.441780239,0.579212248,-0.427870661,0.388032377,0.630656779,-0.595039606,-0.312459141
0.362877697,0.692912459,-0.500758052,-0.370720267,0.576350927,0.794213951,-0.16472508,-0.099545799,0.533505559,-0.44127959,0.582018912,-0.426495224,0.40759179,0.622665405,-0.585810602,-0.320909053
0.355304182,0.697183788,-0.506242335,-0.362508446,0.566122413,0.802248418,-0.162070215,-0.098164201,0.539549947,-0.432813555,0.586145341,-0.421891004,0.399935126,0.624470413,-0.59361881,-0.31257847
0.353406698,0.699913621,-0.506823123,-0.358266562,0.568100393,0.800268829,-0.163858429,-0.099910438,0.539665759,-0.434867293,0.584077418,-0.422498494,0.398529321,0.62510097,-0.596655309,-0.307287514
0.369259775,0.690608025,-0.494660586,-0.376853615,0.574377656,0.794635773,-0.16644676,-0.10459356,0.534937918,-0.439607263,0.582354188,-0.425970018,0.418676347,0.614017725,-0.587035596,-0.32106328
0.346532792,0.70377171,-0.511422098,-0.350810319,0.566373765,0.801436365,-0.163628697,-0.100728102,0.539592862,-0.432113022,0.585340381,-0.423667997,0.389465034,0.630785048,-0.599130571,-0.302439749
0.334934115,0.709242702,-0.513679206,-0.347746432,0.565247416,0.801931143,-0.165787444,-0.09958072,0.542384744,-0.430758893,0.58334893,-0.424228251,0.381360859,0.628206611,-0.61012131,-0.296095133
0.337726146,0.706691086,-0.513591766,-0.350360304,0.568651855,0.799209237,-0.168599486,-0.097333685,0.540200293,-0.432293952,0.582016528,-0.427273154,0.383640677,0.62744242,-0.607869029,-0.299384445
0.342163116,0.70742321,-0.504306138,-0.357983381,0.56804961,0.799533784,-0.171319664,-0.093353234,0.542098761,-0.433315516,0.581851184,-0.424046993,0.392956972,0.621832669,-0.60670948,-0.30135107
0.340663075,0.707504272,-0.506715,-0.355845839,0.56698066,0.799754679,-0.171452329,-0.097618826,0.542198241,-0.431856275,0.582342029,-0.424733967,0.390211582,0.623439968,-0.607161462,-0.300686717
0.340327293,0.708438575,-0.505265117,-0.356369525,0.566867471,0.800233126,-0.170110807,-0.096697897,0.542848229,-0.432103068,0.581737578,-0.424480855,0.391822875,0.620803952,-0.609738111,-0.298825502
0.337036818,0.711174965,-0.506418049,-0.352387667,0.563496768,0.802674949,-0.170796603,-0.094935417,0.544982076,-0.429325849,0.583193779,-0.422562242,0.388518333,0.622149408,-0.612502337,-0.294659704
0.343243122,0.705161512,-0.509249151,-0.354396254,0.565615177,0.801855326,-0.164898545,-0.099578962,0.54085505,-0.434470445,0.586515725,-0.417983949,0.392131031,0.621585786,-0.608455896,-0.299409091
0.33529976,0.707482815,-0.508188486,-0.35886842,0.56325388,0.804475904,-0.165514693,-0.090380274,0.544520676,-0.431288213,0.584749103,-0.418994308,0.386761576,0.62038672,-0.611480057,-0.302701086
0.329711378,0.708856821,-0.51675576,-0.348964065,0.558158815,0.808072805,-0.161328912,-0.097211517,0.545708239,-0.427383602,0.58816123,-0.416667879,0.377244592,0.625571668,-0.614959061,-0.296937793
0.31330213,0.719570041,-0.519091606,-0.338533103,0.559804499,0.805955172,-0.168279439,-0.09347295,0.548457861,-0.425989181,0.582707167,-0.42211327,0.361470819,0.631542325,-0.623210549,-0.286534011
0.311984509,0.72040683,-0.521509528,-0.334226608,0.560341895,0.80531472,-0.165222883,-0.100928329,0.545541048,-0.427743047,0.585402489,-0.420386463,0.358134329,0.635026991,-0.622654736,-0.284220994
0.311896414,0.720378995,-0.521539867,-0.334321618,0.560264587,0.805350304,-0.165272012,-0.100994192,0.545549452,-0.427670777,0.585476458,-0.420345992,0.358054221,0.635010421,-0.622664809,-0.284336895
0.306126714,0.723252475,-0.522040546,-0.332664937,0.558398604,0.806241989,-0.169477403,-0.097171642,0.548451543,-0.424662411,0.584081948,-0.421557903,0.352658242,0.636553288,-0.624836326,-0.282863498
0.308454335,0.722492874,-0.521357059,-0.333236843,0.558763444,0.80726856,-0.1622805,-0.098822691,0.547609031,-0.426737159,0.584567964,-0.419880986,0.356663406,0.632314622,-0.627684176,-0.281037509
0.328798831,0.712848306,-0.506327212,-0.356891215,0.564129353,0.802304626,-0.168147564,-0.098954394,0.545014322,-0.430588722,0.582142591,-0.422685176,0.38168928,0.622603714,-0.613909245,-0.299655378
0.315233231,0.719550967,-0.513453066,-0.34531194,0.560485542,0.804405391,-0.171181083,-0.097391136,0.547298014,-0.427482963,0.583958626,-0.420375347,0.365806013,0.629444599,-0.620634496,-0.291201532
0.317855477,0.717439532,-0.515731275,-0.343903542,0.561788499,0.804000497,-0.168126792,-0.098540947,0.544389665,-0.429447025,0.586058974,-0.419225633,0.367636502,0.628151476,-0.621388733,-0.290077925
0.314146221,0.719095111,-0.517282903,-0.341515481,0.558320582,0.808366358,-0.162675217,-0.091426998,0.547165692,-0.427269816,0.586644828,-0.417011112,0.363515735,0.629726529,-0.622995913,-0.288404137
0.32327804,0.713808,-0.513504863,-0.349688679,0.559419572,0.807653129,-0.159417763,-0.096603453,0.54575932,-0.429997265,0.587269485,-0.415167093,0.374240041,0.624188304,-0.619352996,-0.294508398
0.318991959,0.715001345,-0.518594205,-0.343623728,0.558640063,0.808763444,-0.157305717,-0.09527798,0.546833575,-0.428925991,0.586427033,-0.416051298,0.366861075,0.629261494,-0.619836152,-0.291969389
0.330891728,0.71025908,-0.50623554,-0.360233516,0.565353513,0.802938998,-0.164530128,-0.092706017,0.543546796,-0.434390664,0.583985686,-0.418117672,0.384950787,0.618720353,-0.614758074,-0.301778913
0.320303172,0.714623332,-0.516261995,-0.346688628,0.561805069,0.806045949,-0.160695136,-0.094032809,0.544469655,-0.431914449,0.586478591,-0.415987521,0.369363606,0.627667844,-0.619068623,-0.293866754
0.324055493,0.71227783,-0.514926434,-0.349998742,0.564355373,0.80478549,-0.158657506,-0.093011111,0.542223811,-0.434832782,0.586507738,-0.415839404,0.373896152,0.624886334,-0.618066311,-0.29616341
0.309140563,0.719653666,-0.525934994,-0.331546515,0.560251951,0.807767034,-0.155062735,-0.09790685,0.544995844,-0.431584448,0.587028444,-0.414864004,0.353976697,0.63572365,-0.624791503,-0.283181071
0.309209317,0.719834745,-0.525716662,-0.331435531,0.560293853,0.807800114,-0.154848576,-0.097732641,0.545099914,-0.431721002,0.586889148,-0.414782286,0.354028225,0.635935366,-0.624600947,-0.283061743
0.316592872,0.717729151,-0.515695572,-0.344516814,0.56612277,0.802278996,-0.162276193,-0.097570442,0.542647421,-0.434268206,0.583183646,-0.42052564,0.367397457,0.626486957,-0.623370767,-0.28972739
0.322877288,0.713188648,-0.515734971,-0.348036855,0.571143091,0.798842132,-0.16204457,-0.096894473,0.538863182,-0.438969672,0.582368433,-0.421638668,0.371801287,0.626983166,-0.617667198,-0.295200288
0.321829826,0.714714468,-0.512458324,-0.350706816,0.565912664,0.8022995,-0.162316009,-0.098548196,0.540866733,-0.434633255,0.585818648,-0.418776304,0.373732209,0.623649418,-0.620073915,-0.29477784
0.322179765,0.715058327,-0.51200825,-0.350341707,0.566076219,0.802330852,-0.161809355,-0.098187178,0.541011393,-0.435001731,0.585530877,-0.418609291,0.373995215,0.624111414,-0.619633555,-0.294392049
0.324015081,0.71224767,-0.51499933,-0.3499901,0.565703511,0.802479088,-0.1628941,-0.097325779,0.542738497,-0.43516773,0.584305227,-0.417913049,0.373299509,0.626002073,-0.616962314,-0.296860784
0.324057966,0.712320328,-0.514934421,-0.349898279,0.565721214,0.802486956,-0.162831664,-0.097262494,0.542753398,-0.435200989,0.584272087,-0.41790548,0.373327851,0.62608397,-0.616908848,-0.296763748
0.323959827,0.71225816,-0.514317691,-0.351020932,0.565799892,0.802485108,-0.162268937,-0.097760193,0.542324126,-0.435083658,0.584498584,-0.418268025,0.373792589,0.625304461,-0.617113292,-0.29739666
0.323963672,0.712260008,-0.514317572,-0.35101375,0.565801859,0.802484393,-0.16226773,-0.097755924,0.542324781,-0.435085863,0.584496021,-0.418268561,0.373795807,0.625305235,-0.617114544,-0.297388345
0.31794709,0.716228485,-0.518677413,-0.341906488,0.561015427,0.806480706,-0.159409329,-0.097155191,0.542362571,-0.431685477,0.589734674,-0.414371133,0.367361158,0.626612723,-0.623992026,-0.288160026
0.327830046,0.711034417,-0.514211953,-0.350062191,0.566714048,0.801694155,-0.16450122,-0.09518861,0.540073216,-0.435542613,0.58652997,-0.417858988,0.37877062,0.62138772,-0.619565308,-0.294191986
0.331089854,0.709507883,-0.512743175,-0.352239341,0.56906569,0.80025059,-0.164338931,-0.093572773,0.538713634,-0.439079285,0.586384416,-0.416113466,0.382270515,0.620239437,-0.617745876,-0.295909286
0.316752374,0.715746701,-0.524145126,-0.33562842,0.563533127,0.80443424,-0.160130337,-0.098357782,0.542843699,-0.43369177,0.58633399,-0.416466862,0.36199823,0.632339537,-0.622228384,-0.286244273
0.316558719,0.715461195,-0.524415672,-0.335997075,0.563491821,0.804353774,-0.160445169,-0.098738521,0.542623043,-0.433501244,0.586587012,-0.416596532,0.361777544,0.632196784,-0.622273028,-0.286741167
0.319206804,0.715069056,-0.522592962,-0.337164432,0.566422641,0.803139389,-0.1587414,-0.094518058,0.539295793,-0.436150372,0.587436676,-0.416954517,0.366409868,0.62806499,-0.624468982,-0.28516075
0.31785503,0.715607047,-0.52384454,-0.335352957,0.564370871,0.805606604,-0.153891087,-0.09381438,0.540403724,-0.434602559,0.587846756,-0.416557878,0.364567369,0.628921568,-0.625271261,-0.28387332
0.317915022,0.715638995,-0.52387625,-0.335178435,0.56443727,0.805580556,-0.153896093,-0.093629561,0.540483832,-0.434666157,0.587693334,-0.416604191,0.364642382,0.628856122,-0.625400245,-0.283637971
0.32519722,0.711095452,-0.522153676,-0.340507746,0.566248119,0.803585351,-0.155324221,-0.097406738,0.538710713,-0.437810034,0.588561773,-0.414376855,0.372051597,0.625898421,-0.621733427,-0.288576365
0.324572384,0.712458789,-0.518642962,-0.343605399,0.569340229,0.800540686,-0.161353573,-0.09461128,0.539132476,-0.438991636,0.584923923,-0.417715818,0.374013513,0.623232543,-0.623032331,-0.28900829
0.336214185,0.706379354,-0.51280582,-0.353579462,0.572015166,0.797969699,-0.163129032,-0.097117767,0.535785675,-0.439890325,0.58535862,-0.420458585,-0.387757808,-0.616689503,0.617766738,0.296145707
0.333948642,0.706505299,-0.513269603,-0.354799777,0.568490863,0.799697518,-0.167540878,-0.096084021,0.538045824,-0.437269092,0.587500155,-0.417308182,0.385227948,0.617746174,-0.617239892,-0.298335373
0.335449904,0.706769049,-0.511950135,-0.354764611,0.57039994,0.798052311,-0.166511253,-0.100151703,0.537018061,-0.438866764,0.586183608,-0.418803513,-0.387295246,-0.616990745,0.617201626,0.297299474
0.332401574,0.707395434,-0.516635537,-0.349554807,0.573751688,0.796735525,-0.161833853,-0.099153265,0.534937024,-0.443043053,0.584967077,-0.418770522,0.382203668,0.619529784,-0.619276524,-0.294278264
0.325809956,0.71020025,-0.523219287,-0.34015432,0.566766024,0.803501129,-0.152144954,-0.100070439,0.536323726,-0.439668834,0.59088695,-0.412190229,0.371392697,0.627462924,-0.620026767,-0.289697379
0.320498794,0.714562356,-0.522895515,-0.336543441,0.56762439,0.801491022,-0.159880087,-0.099262998,0.53917551,-0.437950522,0.586514354,-0.416521132,0.367463201,0.627804399,-0.624404311,-0.284520209
0.330064654,0.709521472,-0.513906717,-0.351477444,0.566574275,0.801814318,-0.163842574,-0.096140862,0.538483739,-0.436634749,0.589066088,-0.415194482,-0.382578552,-0.617035449,0.62192291,0.293449819
0.32166937,0.713590682,-0.5231511,-0.337090731,0.563177049,0.804223597,-0.160489947,-0.101484567,0.539525211,-0.433893591,0.590839803,-0.414194733,0.368500561,0.627248049,-0.624066114,-0.285146683
0.319353044,0.714567542,-0.524011433,-0.335885197,0.564676881,0.804060698,-0.158583239,-0.097354375,0.539848864,-0.435651958,0.589010179,-0.41453293,0.365373999,0.629523456,-0.62361443,-0.285143971
0.305739284,0.720787048,-0.531818688,-0.322735846,0.565714836,0.803520441,-0.157393336,-0.097718447,0.539158583,-0.436095834,0.588277817,-0.416002035,0.349846125,0.634811461,-0.631964803,-0.274303883
0.313809425,0.717280865,-0.526865065,-0.330824792,0.566301584,0.802901506,-0.158302292,-0.097939581,0.53833133,-0.436682761,0.588778377,-0.415749371,-0.360480458,-0.628790855,0.629841805,0.279240519
0.313810796,0.71728301,-0.526861846,-0.330824018,0.56630218,0.802901566,-0.158299252,-0.097939305,0.538330913,-0.436684191,0.588778377,-0.415748596,-0.360480875,-0.628795207,0.629837215,0.279240459
0.340952963,0.702784538,-0.51226294,-0.356975645,0.572820067,0.797096491,-0.164193317,-0.097748928,0.534676671,-0.441338569,0.586304784,-0.419032186,0.391343147,0.616567969,-0.613321602,-0.300883859
0.340977639,0.703236818,-0.507416129,-0.362934083,0.576279342,0.79352957,-0.170519933,-0.095581606,0.533267021,-0.442798287,0.584374189,-0.421974927,-0.394690394,-0.612917423,0.613469958,0.303654969
0.343240112,0.70285511,-0.508139908,-0.360520095,0.57355988,0.796296179,-0.165185362,-0.098261863,0.534097075,-0.441633135,0.586111605,-0.419730365,-0.396495134,-0.612510681,0.614037633,0.300965369
0.341960102,0.702261686,-0.51098907,-0.358862102,0.575215161,0.794898868,-0.16598627,-0.098548636,0.532410324,-0.444066286,0.586919367,-0.418174624,0.391791701,0.617926776,-0.610284984,-0.303674132
0.343619704,0.701584756,-0.510115504,-0.35984233,0.575306475,0.795299768,-0.161894694,-0.101542905,0.532351613,-0.443518311,0.585734427,-0.420486122,0.394259185,0.616023719,-0.610699415,-0.303513944
0.338632435,0.705486536,-0.508978724,-0.358549148,0.57718879,0.793218434,-0.166365251,-0.099899702,0.53181541,-0.443942696,0.584396422,-0.422573209,0.391150773,0.61595881,-0.614300728,-0.300383896
0.332493335,0.706132829,-0.517169535,-0.351226836,0.571885228,0.799918652,-0.157081693,-0.091667153,0.530959129,-0.445837468,0.593431354,-0.408840477,0.381904453,0.61955148,-0.618258715,-0.296750873
0.333581626,0.705625534,-0.516748786,-0.351833224,0.572316706,0.799782634,-0.156008556,-0.091992162,0.530650616,-0.446642578,0.593342721,-0.408490837,-0.383603364,-0.618007243,0.618873,0.296499133
0.333566397,0.705668271,-0.516716063,-0.351809978,0.572309256,0.799796402,-0.155989513,-0.091952071,0.530683517,-0.446643174,0.593314052,-0.408488929,-0.383578986,-0.61806649,0.618835211,0.29648599
0.333565742,0.705669522,-0.516714394,-0.351810545,0.572309136,0.79979676,-0.155988321,-0.091951437,0.530684412,-0.446643561,0.593313277,-0.408488452,-0.383578122,-0.618068755,0.618833005,0.296487182
0.33356598,0.705669463,-0.516714394,-0.351810396,0.572309375,0.799796581,-0.155988246,-0.091951251,0.530684352,-0.446643859,0.593313098,-0.408488691,-0.38357836,-0.618068635,0.618833005,0.296486914
0.333041787,0.704167306,-0.519820392,-0.350739747,0.569943607,0.802666545,-0.151385546,-0.089291856,0.531699479,-0.445949823,0.594619155,-0.406020343,-0.38195473,-0.618080974,0.619710147,0.296725065
0.333041787,0.704167306,-0.519820392,-0.350739747,0.569943607,0.802666545,-0.151385546,-0.089291856,0.531699479,-0.445949823,0.594619155,-0.406020343,-0.38195473,-0.618080974,0.619710147,0.296725065
0.333041787,0.704167306,-0.519820392,-0.350739747,0.569943607,0.802666545,-0.151385546,-0.089291856,0.531699479,-0.445949823,0.594619155,-0.406020343,-0.38195473,-0.618080974,0.619710147,0.296725065
0.33304143,0.704167426,-0.519820273,-0.350739956,0.569943309,0.802666724,-0.151385531,-0.08929196,0.531699657,-0.445949525,0.594619215,-0.406020194,-0.381954372,-0.618081391,0.619709849,0.296725422
0.33304143,0.704167426,-0.519820273,-0.350739956,0.569943309,0.802666724,-0.151385531,-0.08929196,0.531699657,-0.445949525,0.594619215,-0.406020194,-0.381954372,-0.618081391,0.619709849,0.296725422
